Body,Head,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?c father ?a   ?c father ?d   ?d name ?b,?a name ?b,,,,,,,
?c father ?a   ?c parent ?d   ?b name ?d,?a name ?b,,,,,,,
?c father ?a   ?c parent ?d   ?d name ?b,?a name ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?d name ?b,?a name ?b,,,,,,,
?a spouse ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a name ?b,,,,,,,
?c father ?a   ?c gender ?d   ?b gender ?d,?a name ?b,,,,,,,
?c name ?a   ?c father ?d   ?d child ?b,?a name ?b,,,,,,,
?c name ?a   ?c gender ?d   ?b gender ?d,?a name ?b,,,,,,,
?c name ?a   ?c father ?d   ?b father ?d,?a name ?b,,,,,,,
?c name ?a   ?c father ?d   ?b parent ?d,?a name ?b,,,,,,,
?c name ?a   ?c parent ?d   ?d child ?b,?a name ?b,,,,,,,
?c spouse ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a name ?b,,,,,,,
?c name ?a   ?c parent ?d   ?b parent ?d,?a name ?b,,,,,,,
?c name ?a   ?c parent ?d   ?b father ?d,?a name ?b,,,,,,,
?c name ?a   ?c parent ?d   ?b mother ?d,?a name ?b,,,,,,,
?c name ?a   ?c spouse ?d   ?d spouse ?b,?a name ?b,,,,,,,
?c name ?a   ?c spouse ?d   ?b spouse ?d,?a name ?b,,,,,,,
?c name ?a   ?c mother ?d   ?d child ?b,?a name ?b,,,,,,,
?c name ?a   ?c mother ?d   ?b mother ?d,?a name ?b,,,,,,,
?c name ?a   ?c mother ?d   ?b parent ?d,?a name ?b,,,,,,,
?c name ?a   ?c child ?d   ?d mother ?b,?a name ?b,,,,,,,
?c name ?a   ?c child ?d   ?d parent ?b,?a name ?b,,,,,,,
?c name ?a   ?c child ?d   ?b successor ?d,?a name ?b,,,,,,,
?c name ?a   ?c predecessor ?d   ?d successor ?b,?a name ?b,,,,,,,
?c name ?a   ?c predecessor ?d   ?b predecessor ?d,?a name ?b,,,,,,,
?c name ?a   ?c successor ?d   ?d predecessor ?b,?a name ?b,,,,,,,
?c name ?a   ?c successor ?d   ?b successor ?d,?a name ?b,,,,,,,
?c name ?a   ?c successor ?d   ?b child ?d,?a name ?b,,,,,,,
?a parent ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.8495726495726496,0.0003793638289946935,497,3,1310088,?a
?c name ?a   ?c child ?d   ?b child ?d,?a name ?b,,,,,,,
?c name ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a name ?b,,,,,,,
?a father ?c   ?c spouse ?d   ?d child ?b,?a name ?b,,,,,,,
?a father ?c   ?c spouse ?d   ?b mother ?d,?a name ?b,,,,,,,
?a father ?c   ?c spouse ?d   ?b parent ?d,?a name ?b,,,,,,,
?a father ?c   ?c gender ?d   ?b gender ?d,?a name ?b,,,,,,,
?a father ?c   ?c successor ?d   ?d name ?b,?a name ?b,,,,,,,
?a father ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a name ?b,,,,,,,
?a father ?c   ?c child ?d   ?b name ?d,?a name ?b,,,,,,,
?a father ?c   ?c child ?d   ?d name ?b,?a name ?b,,,,,,,
?c mother ?a   ?c mother ?d   ?b name ?d,?a name ?b,,,,,,,
?c mother ?a   ?c mother ?d   ?d name ?b,?a name ?b,,,,,,,
?c mother ?a   ?c father ?d   ?d spouse ?b,?a name ?b,,,,,,,
?c mother ?a   ?c father ?d   ?b spouse ?d,?a name ?b,,,,,,,
?c mother ?a   ?c parent ?d   ?d name ?b,?a name ?b,,,,,,,
?c mother ?a   ?c parent ?d   ?d spouse ?b,?a name ?b,,,,,,,
?c mother ?a   ?c parent ?d   ?b name ?d,?a name ?b,,,,,,,
?c mother ?a   ?c parent ?d   ?b spouse ?d,?a name ?b,,,,,,,
?c name ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.16923076923076924,0.0003888574660633484,99,3,254592,?a
?c mother ?a   ?c predecessor ?d   ?d name ?b,?a name ?b,,,,,,,
?c mother ?a   ?c name ?d   ?d mother ?b,?a name ?b,,,,,,,
?c mother ?a   ?c name ?d   ?d parent ?b,?a name ?b,,,,,,,
?c mother ?a   ?c name ?d   ?b child ?d,?a name ?b,,,,,,,
?c mother ?a   ?c gender ?d   ?b gender ?d,?a name ?b,,,,,,,
?c marriedTo ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.020512820512820513,0.0003770739064856712,12,3,31824,?a
?c marriedTo ?a   ?c marriedTo ?d   ?d name ?b,?a name ?b,,,,,,,
?c parent ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.7487179487179487,0.00037967441618557237,438,3,1153620,?a
?a child ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a name ?b,,,,,,,
?c mother ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a name ?b,,,,,,,
?a mother ?c   ?c spouse ?d   ?d child ?b,?a name ?b,,,,,,,
?a mother ?c   ?c spouse ?d   ?b father ?d,?a name ?b,,,,,,,
?a mother ?c   ?c gender ?d   ?b gender ?d,?a name ?b,,,,,,,
?a mother ?c   ?c spouse ?d   ?b parent ?d,?a name ?b,,,,,,,
?a mother ?c   ?c name ?d   ?d child ?b,?a name ?b,,,,,,,
?a mother ?c   ?c name ?d   ?b mother ?d,?a name ?b,,,,,,,
?a mother ?c   ?c name ?d   ?b parent ?d,?a name ?b,,,,,,,
?a mother ?c   ?c child ?d   ?d name ?b,?a name ?b,,,,,,,
?a mother ?c   ?c successor ?d   ?d name ?b,?a name ?b,,,,,,,
?a mother ?c   ?c child ?d   ?b name ?d,?a name ?b,,,,,,,
?a successor ?c   ?c predecessor ?d   ?d name ?b,?a name ?b,,,,,,,
?a successor ?c   ?c predecessor ?d   ?b name ?d,?a name ?b,,,,,,,
?a successor ?c   ?c parent ?d   ?d name ?b,?a name ?b,,,,,,,
?a successor ?c   ?c spouse ?d   ?d name ?b,?a name ?b,,,,,,,
?a mother ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a name ?b,,,,,,,
?a successor ?c   ?c father ?d   ?d name ?b,?a name ?b,,,,,,,
?a successor ?c   ?c mother ?d   ?d name ?b,?a name ?b,,,,,,,
?a successor ?c   ?c gender ?d   ?b gender ?d,?a name ?b,,,,,,,
?c successor ?a   ?c successor ?d   ?d name ?b,?a name ?b,,,,,,,
?c successor ?a   ?c successor ?d   ?b name ?d,?a name ?b,,,,,,,
?c successor ?a   ?c child ?d   ?d name ?b,?a name ?b,,,,,,,
?a spouse ?c   ?c spouse ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.6512820512820513,0.0003810746906393653,381,3,999804,?a
?a spouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.6786324786324787,0.0003799450276010443,397,3,1044888,?a
?a father ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.7897435897435897,0.0003803671283763757,462,3,1214616,?a
?a spouse ?c   ?c father ?d   ?d child ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c father ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?c child ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.46495726495726497,0.0003784653231147696,272,3,718692,?a
?a spouse ?c   ?c father ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c father ?d   ?b father ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c father ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c name ?d   ?d name ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c name ?d   ?b name ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?d father ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c mother ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.26153846153846155,0.0003770739064856712,153,3,405756,?a
?a spouse ?c   ?c successor ?d   ?d mother ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?b child ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c child ?d   ?d father ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c child ?d   ?d mother ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c child ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c child ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c child ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?a successor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.3264957264957265,0.00037905850599349053,191,3,503880,?a
?a spouse ?c   ?c predecessor ?d   ?d child ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c child ?d   ?b child ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?b mother ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?b father ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c mother ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c mother ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c mother ?d   ?d child ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c mother ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c mother ?d   ?b mother ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c parent ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c parent ?d   ?d child ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c parent ?d   ?b mother ?d,?a spouse ?b,,,,,,,
?c successor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.28205128205128205,0.0003770739064856712,165,3,437580,?a
?a spouse ?c   ?c parent ?d   ?b father ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c parent ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c parent ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?a parent ?c   ?c successor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a parent ?c   ?c successor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a mother ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.5470085470085471,0.0003782559563492626,320,3,845988,?a
?a parent ?c   ?c child ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a parent ?c   ?c child ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a successor ?c   ?c predecessor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a successor ?c   ?c predecessor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a successor ?c   ?c parent ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a successor ?c   ?c parent ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?a successor ?c   ?c father ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a successor ?c   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?a successor ?c   ?c father ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a successor ?c   ?c mother ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a successor ?c   ?c mother ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a successor ?c   ?c successor ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.5213675213675214,0.00037831428117805825,305,3,806208,?a
?a child ?c   ?c parent ?d   ?d name ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c parent ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c parent ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c mother ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c mother ?d   ?d name ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c mother ?d   ?b name ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c mother ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c name ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c name ?d   ?d father ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c name ?d   ?b child ?d,?a spouse ?b,,,,,,,
?a successor ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c successor ?d   ?b child ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c father ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c father ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a hasSpouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.7367521367521368,0.0003797169478862717,431,3,1135056,?a
?a child ?c   ?c parent ?d   ?b name ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c predecessor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a parent ?c   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c predecessor ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?a child ?c   ?c predecessor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c predecessor ?d   ?b child ?d,?a spouse ?b,,,,,,,
?a name ?c   ?c name ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a name ?c   ?c name ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a name ?c   ?c child ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?a name ?c   ?c child ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?a name ?c   ?c child ?d   ?d father ?b,?a spouse ?b,,,,,,,
?a name ?c   ?c child ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?a name ?c   ?c child ?d   ?b child ?d,?a spouse ?b,,,,,,,
?a spouse ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?a mother ?c   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?a mother ?c   ?c child ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a mother ?c   ?c successor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a mother ?c   ?c child ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a mother ?c   ?c successor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a parent ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?a name ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?a mother ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?c child ?a   ?c child ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c child ?a   ?c child ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c child ?a   ?c successor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c child ?a   ?c successor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c child ?a   ?c child ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c name ?d   ?d father ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c name ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c name ?d   ?d mother ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c name ?d   ?b child ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?d name ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?b name ?d,?a spouse ?b,,,,,,,
?c child ?a   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.5521367521367522,0.0003770739064856712,323,3,856596,?a
?a successor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.2658959537572254,0.000495582848524025,230,3,464100,?a
?c parent ?a   ?c predecessor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?b child ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c mother ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c mother ?d   ?d name ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c mother ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c mother ?d   ?b name ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c father ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c parent ?a   ?c father ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c predecessor ?a   ?c predecessor ?d   ?b name ?d,?a name ?b,,,,,,,
?c predecessor ?a   ?c predecessor ?d   ?d name ?b,?a name ?b,,,,,,,
?c predecessor ?a   ?c parent ?d   ?d name ?b,?a name ?b,,,,,,,
?c predecessor ?a   ?c mother ?d   ?d name ?b,?a name ?b,,,,,,,
?a mother ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.4323699421965318,0.00045492142266335815,374,3,822120,?a
?c predecessor ?a   ?c father ?d   ?d name ?b,?a name ?b,,,,,,,
?c child ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?c predecessor ?a   ?c gender ?d   ?b gender ?d,?a name ?b,,,,,,,
?a predecessor ?c   ?c predecessor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c successor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c successor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c successor ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?c parent ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c child ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c child ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c name ?d   ?d name ?b,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c name ?d   ?b name ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c parent ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?a spouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,1.0,0.0004241468518987069,865,3,2039388,?a
?c spouse ?a   ?c parent ?d   ?d child ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c parent ?d   ?b mother ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c parent ?d   ?b father ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c parent ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c parent ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c spouse ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c father ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c father ?d   ?d child ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c father ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c father ?d   ?b father ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c father ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c mother ?d   ?d child ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c mother ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c mother ?d   ?b mother ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c mother ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c mother ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?a child ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c successor ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c successor ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c successor ?d   ?d father ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c successor ?d   ?d mother ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c successor ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c successor ?d   ?b child ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?d child ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?d successor ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?b predecessor ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?b parent ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?b mother ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?b father ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c child ?d   ?d father ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c child ?d   ?d mother ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c child ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c child ?d   ?d predecessor ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c child ?d   ?b successor ?d,?a spouse ?b,,,,,,,
?a name ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.5445086705202312,0.00045076601511358157,471,3,1044888,?a
?c spouse ?a   ?c child ?d   ?b child ?d,?a spouse ?b,,,,,,,
?c father ?a   ?c father ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c name ?d   ?d mother ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c father ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c father ?a   ?c name ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c name ?d   ?b child ?d,?a spouse ?b,,,,,,,
?c father ?a   ?c parent ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c parent ?d   ?d name ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c parent ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c father ?a   ?c mother ?d   ?d name ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c mother ?d   ?b name ?d,?a spouse ?b,,,,,,,
?c father ?a   ?c parent ?d   ?b name ?d,?a spouse ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c spouse ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?c father ?a   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?c mother ?a   ?c mother ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c mother ?a   ?c mother ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c mother ?a   ?c parent ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c mother ?a   ?c parent ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
?c mother ?a   ?c name ?d   ?d father ?b,?a spouse ?b,,,,,,,
?c mother ?a   ?c name ?d   ?d parent ?b,?a spouse ?b,,,,,,,
?a predecessor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.24277456647398843,0.00047991224461812695,210,3,437580,?a
?c father ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,,,,,,,
?c mother ?a   ?c predecessor ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c spouse ?a   ?c gender ?d   ?b gender ?d,?a spouse ?b,,,,,,,
?c name ?a   ?c name ?d   ?d spouse ?b,?a spouse ?b,,,,,,,
?c name ?a   ?c name ?d   ?b spouse ?d,?a spouse ?b,,,,,,,
